Season,Player,Age,Pos,Tm,GP,G,A,PTS,PlusMinus,PIM,EV,PP,SH,GW,EV,PP,SH,S,SP,TOI 
2010,Matt Cooke,32,PIT,LW,67,12,18,30,14,129,9,0,3,2,15,0,3,95,12.6,1048
2010,Michal Handzus,33,LAK,C,82,12,18,30,-5,20,8,4,0,3,11,6,1,94,12.8,1422
2010,Manny Malhotra,30,VAN,C,72,11,19,30,9,22,7,3,1,2,15,3,1,111,9.9,1164
2010,Jamie McBain,22,CAR,D,76,7,23,30,-8,32,6,1,0,2,16,7,0,95,7.4,1452
2010,Dave Moss,29,CGY,LW,58,17,13,30,9,18,12,5,0,3,11,2,0,127,13.4,794
2010,Dion Phaneuf,25,TOR,D,66,8,22,30,-2,88,5,3,0,1,12,9,1,190,4.2,1670
2010,Benoit Pouliot,24,MTL,LW,79,13,17,30,2,87,12,1,0,4,17,0,0,129,10.1,911
2010,Stephane Robidas,33,DAL,D,81,5,25,30,-7,67,4,1,0,1,9,14,2,106,4.7,1987
2010,Wayne Simmonds,22,LAK,RW,80,14,16,30,-2,75,13,1,0,3,16,0,0,117,12,1076
2010,Jordan Staal,22,PIT,C,42,11,19,30,7,24,8,3,0,4,13,4,2,91,12.1,897
2010,Dainius Zubrus,32,NJD,RW,79,13,17,30,-11,53,12,1,0,2,14,2,1,115,11.3,1355
2010,Sean Bergenheim,26,TBL,LW,80,14,15,29,0,56,12,2,0,1,13,2,0,182,7.7,1118
2010,Gregory Campbell,27,BOS,C,80,13,16,29,11,93,11,1,1,1,12,1,3,98,13.3,1075
2010,Cody Franson,23,NSH,D,80,8,21,29,10,30,6,2,0,2,17,4,0,156,5.1,1214
2010,Jannik Hansen,24,VAN,LW,82,9,20,29,13,32,9,0,0,2,19,0,1,113,8,1206
2010,Jochen Hecht,33,BUF,C,67,12,17,29,4,40,12,0,0,4,15,2,0,172,7,1144
2010,Erik Johnson,22,TOT,D,77,8,21,29,-13,56,4,3,1,2,13,7,1,161,5,1757
2010,Brandon Prust,26,NYR,LW,82,13,16,29,2,160,8,0,5,1,13,1,2,87,14.9,1133
2010,Andrej Sekera,24,BUF,D,76,3,26,29,11,34,3,0,0,0,20,6,0,88,3.4,1603
2010,Vladimir Sobotka,23,STL,C,65,7,22,29,-4,69,5,1,1,0,18,4,0,75,9.3,1052
2010,Marc Staal,24,NYR,D,77,7,22,29,8,50,1,4,2,2,13,7,2,116,6,1982
2010,Brandon Sutter,21,CAR,C,82,14,15,29,13,25,13,1,0,3,12,2,1,145,9.7,1382
2010,Raffi Torres,29,VAN,LW,80,14,15,29,4,78,11,3,0,4,14,1,0,115,12.2,999
2010,Joel Ward,30,NSH,RW,80,10,19,29,-1,42,5,5,0,4,18,0,1,157,6.4,1366
2010,Josh Bailey,21,NYI,C,70,11,17,28,-13,37,6,5,0,2,10,4,3,102,10.8,1248
2010,Chris Higgins,27,TOT,C,62,13,15,28,5,16,12,1,0,0,14,0,1,160,8.1,1011
2010,Chris Kelly,30,TOT,C,81,14,14,28,-13,33,13,0,1,2,12,0,2,113,12.4,1249
2010,Bryan McCabe,35,TOT,D,67,7,21,28,2,34,3,4,0,0,12,9,0,122,5.7,1311
2010,Brian Campbell,31,CHI,D,65,5,22,27,28,6,3,2,0,1,18,4,0,84,6,1494
2010,Erik Christensen,27,NYR,C,63,11,16,27,3,18,7,4,0,1,13,3,0,86,12.8,804
2010,Trevor Daley,27,DAL,D,82,8,19,27,7,34,6,2,0,1,16,3,0,131,6.1,1844
2010,Sergei Gonchar,36,OTT,D,67,7,20,27,-15,20,2,5,0,0,5,15,0,107,6.5,1554
2010,Niklas Hagman,31,CGY,LW,71,11,16,27,-2,24,7,4,0,0,13,3,0,140,7.9,968
2010,Shawn Horcoff,32,EDM,C,47,9,18,27,-1,46,4,5,0,1,12,5,1,78,11.5,878
2010,Marcus Johansson,20,WSH,C,69,13,14,27,2,10,10,2,1,2,13,1,0,102,12.7,1016
2010,Mark Letestu,25,PIT,C,64,14,13,27,4,13,10,4,0,3,11,2,0,128,10.9,912
2010,Andrew MacDonald,24,NYI,D,60,4,23,27,9,37,3,1,0,1,12,11,0,72,5.6,1405
2010,Linus Omark,23,EDM,LW,51,5,22,27,-16,26,4,1,0,0,15,7,0,76,6.6,783
2010,Ryan Shannon,27,OTT,RW,79,11,16,27,3,24,5,5,1,1,12,4,0,118,9.3,1021
2010,Fedor Tyutin,27,CBJ,D,80,7,20,27,-12,32,6,1,0,0,9,11,0,128,5.5,1816
2010,Ryan Whitney,27,EDM,D,35,2,25,27,13,33,2,0,0,0,16,7,2,43,4.7,887
2010,Jason Chimera,31,WSH,LW,81,10,16,26,-10,64,8,2,0,1,15,1,0,162,6.2,1074
2010,Carlo Colaiacovo,28,STL,D,65,6,20,26,-4,23,5,1,0,1,10,10,0,81,7.4,1179
2010,Mathieu Darche,34,MTL,LW,59,12,14,26,7,10,10,2,0,1,9,5,0,90,13.3,665
2010,Tom Gilbert,28,EDM,D,79,6,20,26,-14,32,3,3,0,0,11,7,2,106,5.7,1936
2010,Jeff Halpern,34,MTL,C,72,11,15,26,6,29,10,0,1,3,15,0,0,62,17.7,917
2010,Travis Hamonic,20,NYI,D,62,5,21,26,4,103,4,1,0,0,17,3,1,118,4.2,1338
2010,Martin Hanzal,23,PHX,C,61,16,10,26,4,54,9,7,0,5,10,0,0,149,10.7,1190
2010,Victor Hedman,20,TBL,D,79,3,23,26,3,70,3,0,0,0,20,3,0,101,3,1660
2010,Dmitry Kulikov,20,FLA,D,72,6,20,26,-5,45,5,1,0,1,16,4,0,83,7.2,1436
2010,Steve Montador,31,BUF,D,73,5,21,26,16,83,5,0,0,0,20,1,0,118,4.2,1440
2010,Ryan O'Reilly,19,COL,C,74,13,13,26,-7,16,10,2,1,0,10,2,1,119,10.9,1188
2010,Rob Schremp,24,TOT,C,63,13,13,26,-20,16,9,4,0,3,10,3,0,83,15.7,885
2010,Ian White,26,TOT,D,78,4,22,26,3,26,3,1,0,0,17,5,0,138,2.9,1559
2010,Daniel Winnik,25,COL,C,80,11,15,26,-2,35,7,2,2,1,11,3,1,167,6.6,1324
2010,Mikael Backlund,21,CGY,C,73,10,15,25,4,18,8,2,0,1,12,2,1,144,6.9,882
2010,Ruslan Fedotenko,32,NYR,LW,66,10,15,25,9,25,9,0,1,0,13,2,0,120,8.3,990
2010,Matt Hendricks,29,WSH,C,77,9,16,25,-2,110,8,1,0,3,15,1,0,113,8,882
2010,Ryan Jones,26,EDM,LW,81,18,7,25,-5,34,15,2,1,2,5,2,0,126,14.3,1121
2010,Toni Lydman,33,ANA,D,78,3,22,25,32,42,3,0,0,0,20,2,0,99,3,1729
2010,John Madden,37,MIN,C,76,12,13,25,-9,10,10,1,1,4,12,1,0,107,11.2,1166
2010,Kevin Porter,24,COL,RW,74,14,11,25,-11,27,13,1,0,3,10,1,0,102,13.7,1023
2010,Chris Pronger*,36,PHI,D,50,4,21,25,7,44,1,3,0,1,9,11,1,112,3.6,1125
2010,Nate Thompson,26,TBL,C,79,10,15,25,-6,29,9,0,1,2,14,1,0,123,8.1,1192
2010,Kyle Turris,21,PHX,C,65,11,14,25,0,16,11,0,0,1,13,1,0,116,9.5,733
2010,Sean Avery,30,NYR,C,76,3,21,24,-4,174,3,0,0,1,20,1,0,137,2.2,854
2010,Jay Bouwmeester,27,CGY,D,82,4,20,24,-2,44,3,1,0,1,13,7,0,121,3.3,2131
2010,Jason Demers,22,SJS,D,75,2,22,24,19,28,2,0,0,0,16,6,0,105,1.9,1462
2010,Marcel Goc,27,NSH,C,51,9,15,24,10,6,8,0,1,2,15,0,0,111,8.1,818
2010,Mike Green,25,WSH,D,49,8,16,24,6,48,3,5,0,1,10,5,1,115,7,1234
2010,Paul Martin,29,PIT,D,77,3,21,24,9,16,1,2,0,1,12,8,1,104,2.9,1799
2010,Max Pacioretty,22,MTL,LW,37,14,10,24,-1,39,7,7,0,2,9,1,0,112,12.5,588
2010,Viktor Stalberg,25,CHI,LW,77,12,12,24,2,43,12,0,0,3,11,1,0,135,8.9,824
2010,Marek Zidlicky,33,MIN,D,46,7,17,24,-6,30,4,3,0,0,11,6,0,53,13.2,1002
2010,Colby Armstrong,28,TOR,RW,50,8,15,23,-1,38,8,0,0,0,15,0,0,69,11.6,806
2010,Andy Greene,28,NJD,D,82,4,19,23,-23,22,3,1,0,1,14,5,0,91,4.4,1834
2010,Dan Hamhuis,28,VAN,D,64,6,17,23,29,34,4,2,0,1,12,5,0,109,5.5,1451
2010,Kristian Huselius,32,CBJ,LW,39,14,9,23,-17,10,8,6,0,1,7,2,0,94,14.9,639
2010,Tim Jackman,29,CGY,RW,82,10,13,23,4,86,9,1,0,1,11,2,0,131,7.6,806
2010,Pavel Kubina,33,TBL,D,79,4,19,23,2,62,3,1,0,2,15,4,0,78,5.1,1519
2010,Derek MacKenzie,29,CBJ,C,63,9,14,23,14,22,8,0,1,1,12,1,1,76,11.8,683
2010,Torrey Mitchell,26,SJS,C,66,9,14,23,10,46,9,0,0,1,14,0,0,116,7.8,881
2010,Vinny Prospal,35,NYR,C,29,9,14,23,4,8,7,2,0,0,6,8,0,61,14.8,445
2010,Kris Russell,23,CBJ,D,73,5,18,23,-9,37,4,1,0,0,12,5,1,88,5.7,1279
2010,Mats Zuccarello,23,NYR,LW,42,6,17,23,3,4,6,0,0,2,8,9,0,74,8.1,595
2010,Adrian Aucoin,37,PHX,D,75,3,19,22,18,52,3,0,0,0,17,2,0,99,3,1625
2010,Kevin Bieksa,29,VAN,D,66,6,16,22,32,73,5,1,0,2,14,2,0,105,5.7,1483
2010,David Desharnais,24,MTL,C,43,8,14,22,-3,12,4,4,0,0,10,4,0,55,14.5,553
2010,Radek Dvorak,33,TOT,RW,66,7,15,22,2,24,6,0,1,3,15,0,0,109,6.4,1061
2010,Vernon Fiddler,30,PHX,C,71,6,16,22,3,46,5,0,1,2,14,1,1,97,6.2,1104
2010,Kurtis Foster,29,EDM,D,74,8,14,22,-12,45,3,5,0,0,5,9,0,182,4.4,1307
2010,Jack Hillen,25,NYI,D,64,4,18,22,-5,45,4,0,0,1,16,1,1,81,4.9,1204
2010,Andreas Nodl,23,PHI,RW,67,11,11,22,14,16,9,1,1,2,11,0,0,100,11,889
2010,Luke Schenn,21,TOR,D,82,5,17,22,-7,34,5,0,0,0,16,0,1,128,3.9,1834
2010,Tyler Seguin,19,BOS,C,74,11,11,22,-4,18,10,1,0,0,9,2,0,131,8.4,904
2010,Steve Sullivan,36,NSH,C,44,10,12,22,4,28,7,3,0,1,8,4,0,79,12.7,705
2010,Mattias Tedenby,20,NJD,LW,58,8,14,22,3,14,6,2,0,2,11,3,0,87,9.2,728
2010,Brandon Yip,25,COL,RW,71,12,10,22,-22,54,8,3,1,1,8,2,0,127,9.4,975
2010,Nikolai Zherdev,26,PHI,RW,56,16,6,22,5,22,15,1,0,1,4,2,0,135,11.9,720
2010,Bobby Butler,23,OTT,LW,36,10,11,21,-16,10,9,1,0,3,7,4,0,73,13.7,555
2010,Chris Campoli,26,TOT,D,77,4,17,21,0,36,3,1,0,1,16,1,0,84,4.8,1474
2010,Jake Dowell,25,CHI,C,79,6,15,21,5,63,6,0,0,0,12,0,3,74,8.1,933
2010,Brandon McMillan,20,ANA,LW,60,11,10,21,-5,18,7,2,2,2,7,1,2,77,14.3,844
2010,Michal Rozsival,32,TOT,D,65,6,15,21,6,42,4,2,0,3,9,6,0,55,10.9,1365
2010,Maxime Talbot,26,PIT,C,82,8,13,21,-3,66,6,0,2,2,12,0,1,117,6.8,1236
2010,Tim Brent,26,TOR,C,79,8,12,20,-4,33,7,0,1,1,7,4,1,60,13.3,920
2010,Alexander Burmistrov,19,ATL,C,74,6,14,20,-12,27,6,0,0,2,13,0,1,92,6.5,978
2010,Matt Calvert,21,CBJ,LW,42,11,9,20,3,12,8,3,0,1,8,1,0,50,22,466
2010,Patrick Eaves,26,DET,RW,63,13,7,20,-2,14,10,2,1,1,7,0,0,108,12,800
2010,Eric Fehr,25,WSH,RW,52,10,10,20,0,16,7,3,0,1,6,4,0,120,8.3,655
2010,Carl Gunnarsson,24,TOR,D,68,4,16,20,-2,14,3,1,0,1,13,3,0,69,5.8,1240
2010,Jan Hejda,32,CBJ,D,77,5,15,20,-6,28,5,0,0,0,14,0,1,79,6.3,1626
2010,Jay McClement,27,TOT,C,80,7,13,20,-21,30,6,1,0,1,12,0,1,127,5.5,1335
2010,Cody McCormick,27,BUF,C,81,8,12,20,2,142,8,0,0,1,11,1,0,104,7.7,887
2010,Kyle Okposo,22,NYI,RW,38,5,15,20,3,40,5,0,0,2,10,5,0,72,6.9,630
2010,Samuel Pahlsson,33,CBJ,C,82,7,13,20,-13,30,6,0,1,1,13,0,0,108,6.5,1258
2010,Brad Stuart,31,DET,D,67,3,17,20,4,40,2,1,0,1,15,1,1,81,3.7,1442
2010,Shawn Thornton,33,BOS,RW,79,10,10,20,8,122,10,0,0,2,10,0,0,151,6.6,796
2010,Justin Abdelkader,23,DET,LW,74,7,12,19,15,61,7,0,0,1,11,0,1,129,5.4,910
2010,Grant Clitsome,25,CBJ,D,31,4,15,19,2,16,2,2,0,0,7,8,0,50,8,659
2010,J.P. Dumont,32,NSH,RW,70,10,9,19,2,16,9,1,0,2,6,3,0,89,11.2,783
2010,Ron Hainsey,29,ATL,D,82,3,16,19,3,24,3,0,0,2,14,1,1,83,3.6,1483
2010,Zbynek Michalek,28,PIT,D,73,5,14,19,0,30,4,1,0,2,11,3,0,104,4.8,1594
2010,Rob Niedermayer,36,BUF,C,71,5,14,19,-8,22,5,0,0,1,14,0,0,80,6.3,906
2010,Brad Richardson,25,LAK,RW,68,7,12,19,-13,47,6,0,1,1,12,0,0,103,6.8,800
2010,Jack Skille,23,TOT,RW,62,8,11,19,-9,29,7,1,0,1,11,0,0,154,5.2,739
2010,Chris Thorburn,27,ATL,C,82,9,10,19,-4,77,7,2,0,0,9,1,0,114,7.9,1131
2010,David Clarkson,26,NJD,RW,82,12,6,18,-20,116,11,1,0,1,5,1,0,192,6.3,1117
2010,Patrick Dwyer,27,CAR,RW,80,8,10,18,-6,12,7,0,1,2,9,1,0,104,7.7,1006
2010,Jason Garrison,26,FLA,D,73,5,13,18,-2,26,5,0,0,3,10,3,0,116,4.3,1627
2010,Adam Hall,30,TBL,RW,82,7,11,18,-12,32,7,0,0,1,11,0,0,167,4.2,1218
2010,Kevin Klein,26,NSH,D,81,2,16,18,9,24,2,0,0,0,15,0,1,99,2,1684
2010,Tom Kostopoulos,32,TOT,RW,76,8,10,18,-4,74,6,2,0,0,9,1,0,79,10.1,938
2010,Drew Miller,26,DET,LW,67,10,8,18,-2,13,9,0,1,2,8,0,0,85,11.8,787
2010,Sean O'Donnell,39,PHI,D,81,1,17,18,8,87,1,0,0,0,16,0,1,34,2.9,1259
2010,Cal O'Reilly,24,NSH,C,38,6,12,18,4,2,5,1,0,1,9,3,0,44,13.6,642
2010,Anton Stralman,24,CBJ,D,51,1,17,18,-11,22,0,1,0,1,8,9,0,80,1.3,1006
2010,Jordin Tootoo,27,NSH,RW,54,8,10,18,8,61,8,0,0,1,10,0,0,85,9.4,641
2010,Marc-Edouard Vlasic,23,SJS,D,80,4,14,18,14,18,4,0,0,2,13,1,0,116,3.4,1669
2010,Bryan Allen,30,TOT,D,72,4,13,17,-1,82,4,0,0,1,13,0,0,58,6.9,1319
2010,Francois Beauchemin,30,TOT,D,81,5,12,17,-8,32,4,1,0,0,10,2,0,106,4.7,1869
2010,Zach Bogosian,20,ATL,D,71,5,12,17,-27,29,5,0,0,1,8,4,0,155,3.2,1591
2010,Evgeni Dadonov,21,FLA,RW,36,8,9,17,0,14,7,1,0,0,9,0,0,60,13.3,513
2010,Derek Dorsett,24,CBJ,RW,76,4,13,17,-15,184,4,0,0,0,10,0,3,112,3.6,1004
2010,Philippe Dupuis,25,COL,C,74,6,11,17,-4,40,5,0,1,0,10,0,1,101,5.9,674
2010,Ben Eager,27,TOT,LW,68,7,10,17,4,120,7,0,0,1,10,0,0,84,8.3,723
2010,Lars Eller,21,MTL,C,77,7,10,17,-4,48,7,0,0,2,10,0,0,79,8.9,858
2010,Milan Jurcina,27,NYI,D,46,4,13,17,-4,30,2,1,1,0,8,4,1,76,5.3,831
2010,Ben Lovejoy,26,PIT,D,47,3,14,17,11,48,3,0,0,0,12,1,1,60,5,705
2010,Johnny Oduya,29,ATL,D,82,2,15,17,-15,22,2,0,0,0,11,4,0,90,2.2,1699
2010,Rostislav Olesz,25,FLA,C,44,6,11,17,-1,8,5,1,0,1,11,0,0,71,8.5,611
2010,Nick Palmieri,21,NJD,RW,43,9,8,17,9,6,8,1,0,2,7,1,0,66,13.6,616
2010,Darroll Powe,25,PHI,C,81,7,10,17,-6,41,5,0,2,2,9,0,1,87,8,995
2010,Robyn Regehr,30,CGY,D,79,2,15,17,2,58,1,1,0,0,13,1,1,72,2.8,1697
2010,Peter Regin,24,OTT,C,55,3,14,17,-4,12,3,0,0,1,12,2,0,87,3.4,736
2010,Mike Rupp,31,PIT,C,81,9,8,17,-4,124,9,0,0,1,7,1,0,81,11.1,814
2010,Cory Sarich,32,CGY,D,76,4,13,17,11,75,4,0,0,1,13,0,0,75,5.3,1359
2010,Nick Schultz,28,MIN,D,74,3,14,17,-4,38,3,0,0,0,12,1,1,46,6.5,1496
2010,Jeff Tambellini,26,VAN,LW,62,9,8,17,10,18,8,1,0,0,5,3,0,114,7.9,731
2010,Mike Weber,23,BUF,D,58,4,13,17,13,69,4,0,0,0,13,0,0,53,7.5,980
2010,Johnny Boychuk,27,BOS,D,69,3,13,16,15,45,2,1,0,1,12,1,0,154,1.9,1415
2010,Eric Brewer,31,TOT,D,76,9,7,16,6,81,9,0,0,1,7,0,0,110,8.2,1675
2010,Braydon Coburn,25,PHI,D,82,2,14,16,15,53,2,0,0,0,13,0,1,114,1.8,1728
2010,Chris Conner,27,PIT,RW,60,7,9,16,5,10,7,0,0,3,9,0,0,91,7.7,709
2010,Alex Frolov,28,NYR,LW,43,7,9,16,4,8,7,0,0,2,8,1,0,78,9,620
2010,Tim Gleason,28,CAR,D,82,2,14,16,-11,85,2,0,0,0,12,1,1,84,2.4,1719
2010,Mike Grier,36,BUF,RW,73,5,11,16,0,12,5,0,0,0,11,0,0,107,4.7,1051
2010,Chuck Kobasew,28,MIN,RW,63,9,7,16,-6,19,9,0,0,1,7,0,0,74,12.2,746
2010,Filip Kuba,34,OTT,D,64,2,14,16,-26,16,2,0,0,1,6,7,1,76,2.6,1327
2010,Sami Lepisto,26,TOT,D,70,4,12,16,10,55,4,0,0,0,12,0,0,56,7.1,1229
2010,Radek Martinek,34,NYI,D,64,3,13,16,-5,35,2,1,0,0,13,0,0,97,3.1,1334
2010,Alec Martinez,23,LAK,D,60,5,11,16,11,18,4,1,0,0,7,4,0,74,6.8,917
2010,Shawn Matthias,22,FLA,C,51,6,10,16,0,16,6,0,0,0,8,2,0,90,6.7,604
2010,Travis Moen,28,MTL,LW,79,6,10,16,-4,96,5,0,1,0,10,0,0,99,6.1,1042
2010,Derek Morris,32,PHX,D,77,5,11,16,-2,58,4,1,0,1,10,0,1,83,6,1622
2010,Chris Neil,31,OTT,RW,80,6,10,16,-14,210,6,0,0,2,10,0,0,105,5.7,1021
2010,Fernando Pisani,34,CHI,RW,60,7,9,16,0,10,6,1,0,1,9,0,0,72,9.7,754
2010,Jaroslav Spacek,36,MTL,D,59,1,15,16,9,45,1,0,0,0,11,3,1,65,1.5,1135
2010,Marco Sturm,32,TOT,LW,35,5,11,16,6,23,4,1,0,1,8,2,1,57,8.8,498
2010,Henrik Tallinder,32,NJD,D,82,5,11,16,-6,40,4,0,1,2,9,2,0,102,4.9,1848
2010,Ryan Wilson,23,COL,D,67,3,13,16,-8,68,2,1,0,0,12,1,0,62,4.8,1327
2010,Brad Winchester,29,TOT,LW,76,10,6,16,-18,114,7,3,0,1,5,1,0,90,11.1,797
2010,Craig Adams,33,PIT,RW,80,4,11,15,-5,76,2,0,2,1,9,0,2,90,4.4,975
2010,Steve Bernier,25,FLA,RW,68,5,10,15,-14,21,2,3,0,0,10,0,0,97,5.2,886
2010,Chris Clark,34,CBJ,RW,53,5,10,15,-3,38,3,2,0,0,9,0,1,83,6,776
2010,Joey Crabb,27,TOR,RW,48,3,12,15,-1,24,2,0,1,2,12,0,0,51,5.9,623
2010,Jonathan Ericsson,26,DET,D,74,3,12,15,8,87,2,1,0,0,12,0,0,89,3.4,1394
2010,Andrew Ference,31,BOS,D,70,3,12,15,22,60,3,0,0,0,10,1,1,78,3.8,1259
2010,T.J. Galiardi,22,COL,LW,35,7,8,15,-6,12,7,0,0,1,6,2,0,62,11.3,567
2010,Adam McQuaid,24,BOS,D,67,3,12,15,30,96,3,0,0,0,12,0,0,46,6.5,996
2010,Marc Methot,25,CBJ,D,74,0,15,15,2,58,0,0,0,0,14,0,1,58,0,1472
2010,Mike Modano*,40,DET,C,40,4,11,15,-4,8,3,1,0,0,6,5,0,79,5.1,498
2010,Alexei Ponikarovsky,30,LAK,LW,61,5,10,15,1,36,4,1,0,1,8,2,0,94,5.3,769
2010,Michael Sauer,23,NYR,D,76,3,12,15,20,75,2,1,0,2,12,0,0,54,5.6,1331
2010,Rob Scuderi,32,LAK,D,82,2,13,15,1,16,2,0,0,1,13,0,0,46,4.3,1664
2010,Dana Tyrell,21,TBL,C,78,6,9,15,-5,12,6,0,0,1,9,0,0,73,8.2,940
2010,Mikkel Boedker,21,PHX,LW,34,4,10,14,11,8,4,0,0,0,8,2,0,39,10.3,371
2010,Adam Burish,28,DAL,C,63,8,6,14,2,91,8,0,0,1,6,0,0,89,9,904
2010,Kyle Clifford,20,LAK,LW,76,7,7,14,-10,141,7,0,0,0,7,0,0,69,10.1,722
2010,B.J. Crombeen,25,STL,RW,80,7,7,14,-18,154,6,0,1,0,7,0,0,113,6.2,1024
2010,Mark Fayne,23,NJD,D,57,4,10,14,10,27,4,0,0,0,6,4,0,77,5.2,1017
2010,Ed Jovanovski,34,PHX,D,50,5,9,14,4,39,4,1,0,1,7,1,1,73,6.8,1024
2010,Matt Martin,21,NYI,LW,68,5,9,14,-13,147,5,0,0,1,8,0,1,60,8.3,745
2010,Jamal Mayers,36,SJS,RW,78,3,11,14,3,124,3,0,0,0,11,0,0,62,4.8,693
2010,Douglas Murray,30,SJS,D,73,1,13,14,5,44,1,0,0,0,12,1,0,102,1,1432
2010,Mathieu Perreault,23,WSH,C,35,7,7,14,-3,20,6,1,0,1,5,2,0,41,17.1,416
2010,David Schlemko,23,PHX,D,43,4,10,14,8,24,4,0,0,0,5,5,0,47,8.5,690
2010,Nick Spaling,22,NSH,C,74,8,6,14,-10,20,7,1,0,2,6,0,0,75,10.7,1031
2010,Jim Vandermeer,30,EDM,D,62,2,12,14,-15,74,2,0,0,0,9,2,1,57,3.5,1128
2010,Darryl Boyce,26,TOR,C,46,5,8,13,8,33,5,0,0,1,8,0,0,27,18.5,524
2010,Colin Greening,24,OTT,C,24,6,7,13,2,10,6,0,0,2,7,0,0,57,10.5,362
2010,Matt Hunwick,25,TOT,D,73,1,12,13,-15,25,1,0,0,0,9,3,0,100,1,1351
2010,Barret Jackman,29,STL,D,60,0,13,13,3,57,0,0,0,0,10,0,3,65,0,1248
2010,Randy Jones,29,TBL,D,61,1,12,13,-4,15,1,0,0,0,12,0,0,52,1.9,1041
2010,Trevor Lewis,24,LAK,C,72,3,10,13,-11,6,3,0,0,2,10,0,0,105,2.9,827
2010,Brooks Orpik,30,PIT,D,63,1,12,13,12,66,1,0,0,0,9,0,3,56,1.8,1316
2010,Daniel Paille,26,BOS,LW,43,6,7,13,3,28,5,0,1,0,7,0,0,48,12.5,486
2010,Theo Peckham,23,EDM,D,71,3,10,13,-5,198,3,0,0,0,10,0,0,41,7.3,1320
2010,Dan Sexton,23,ANA,RW,47,4,9,13,-6,4,3,1,0,0,9,0,0,78,5.1,545
2010,Jerred Smithson,31,NSH,C,82,5,8,13,-6,34,5,0,0,0,8,0,0,73,6.8,1218
2010,Mike Weaver,32,FLA,D,82,2,11,13,1,34,2,0,0,1,10,1,0,53,3.8,1706
2010,Kyle Wellwood,27,SJS,C,35,5,8,13,10,0,5,0,0,0,7,1,0,50,10,479
2010,Jesse Winchester,27,OTT,C,72,4,9,13,-9,42,4,0,0,0,9,0,0,118,3.4,780
2010,Karl Alzner,22,WSH,D,82,2,10,12,14,24,2,0,0,0,10,0,0,64,3.1,1641
2010,Blair Betts,30,PHI,C,75,5,7,12,-3,8,4,0,1,2,6,0,1,51,9.8,784
2010,Jared Boll,24,CBJ,RW,73,7,5,12,-2,182,7,0,0,2,5,0,0,66,10.6,560
2010,Keaton Ellerby,22,FLA,D,54,2,10,12,-15,22,2,0,0,0,9,1,0,56,3.6,869
2010,Matt Halischuk,22,NSH,RW,27,4,8,12,5,2,4,0,0,1,8,0,0,29,13.8,273
2010,Dustin Jeffrey,22,PIT,C,25,7,5,12,5,4,6,1,0,1,5,0,0,39,17.9,324
2010,Nazem Kadri,20,TOR,C,29,3,9,12,-3,8,3,0,0,0,7,2,0,51,5.9,457
2010,Maxim Lapierre,25,TOT,C,78,6,6,12,-14,80,6,0,0,0,6,0,0,129,4.7,907
2010,Mike Lundin,26,TBL,D,69,1,11,12,-3,12,1,0,0,0,11,0,0,55,1.8,1408
2010,Eric Nystrom,27,MIN,LW,82,4,8,12,-16,30,3,1,0,0,8,0,0,83,4.8,1091
2010,Roman Polak,24,STL,D,55,3,9,12,-4,33,3,0,0,1,9,0,0,54,5.6,1098
2010,Jarkko Ruutu,35,TOT,LW,73,3,9,12,-2,97,3,0,0,1,8,0,1,66,4.5,830
2010,Jim Slater,28,ATL,C,36,5,7,12,4,19,5,0,0,1,7,0,0,53,9.4,381
2010,Jared Spurgeon,21,MIN,D,53,4,8,12,-1,2,2,2,0,1,4,4,0,38,10.5,799
2010,David Steckel,28,TOT,C,75,6,6,12,-6,26,5,0,1,1,6,0,0,79,7.6,891
2010,Jiri Tlusty,22,CAR,C,57,6,6,12,1,14,6,0,0,0,6,0,0,53,11.3,562
2010,Arron Asham,32,PIT,RW,44,5,6,11,0,46,5,0,0,0,6,0,0,60,8.3,420
2010,Matt Bradley,32,WSH,RW,61,4,7,11,-3,68,4,0,0,0,7,0,0,58,6.9,640
2010,Justin Braun,23,SJS,D,28,2,9,11,-1,2,0,2,0,0,9,0,0,44,4.5,462
2010,Erik Condra,24,OTT,RW,26,6,5,11,-1,12,5,1,0,2,4,0,1,48,12.5,413
2010,Michael Del Zotto,20,NYR,D,47,2,9,11,-5,20,0,2,0,0,4,5,0,58,3.4,916
2010,Kris Draper,39,DET,C,47,6,5,11,1,12,6,0,0,1,5,0,0,57,10.5,491
2010,Oliver Ekman-Larsson,19,PHX,D,48,1,10,11,3,24,1,0,0,0,8,2,0,50,2,722
2010,John Erskine,30,WSH,D,73,4,7,11,1,94,4,0,0,1,7,0,0,58,6.9,1083
2010,Matt Gilroy,26,NYR,D,58,3,8,11,5,14,3,0,0,1,7,1,0,75,4,822
2010,Matt Greene,27,LAK,D,71,2,9,11,3,70,2,0,0,1,9,0,0,50,4,1205
2010,Scott Hannan,32,TOT,D,78,1,10,11,4,34,1,0,0,0,9,0,1,56,1.8,1543
2010,Rostislav Klesla,28,TOT,D,61,4,7,11,4,38,4,0,0,0,7,0,0,67,6,1164
2010,Luca Sbisa,21,ANA,D,68,2,9,11,-11,43,1,1,0,0,7,0,2,76,2.6,1142
2010,Yannick Weber,22,MTL,D,41,1,10,11,0,14,1,0,0,0,5,5,0,63,1.6,679
2010,Kyle Wilson,26,CBJ,C,32,4,7,11,-3,12,4,0,0,0,7,0,0,38,10.5,340
